NAME	SIZE	ES	NES	NOM_p-val	FDR_q-val	FWER_p-val	RANK_AT_MAX	LEADING_EDGE		
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	51	0.2096658	0.8632225	0.60792077	0.98390317	1	3304	"tags=33%,"	"list=34%,"	signal=51%
GOBP_FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS	28	0.30463848	0.86156243	0.6700405	0.9846048	1	1861	"tags=29%,"	"list=19%,"	signal=35%
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	51	0.21973935	0.8493665	0.64811134	0.98511523	1	1588	"tags=20%,"	"list=17%,"	signal=23%
GOBP_PHOSPHATIDYLINOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	27	0.27041677	0.8496069	0.69017094	0.9856882	1	2757	"tags=44%,"	"list=29%,"	signal=62%
GOBP_MODULATION_BY_HOST_OF_VIRAL_PROCESS	22	0.277283	0.8616192	0.63249516	0.9856946	1	1629	"tags=18%,"	"list=17%,"	signal=22%
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION	140	0.21765806	0.85927725	0.7905544	0.9858546	1	1938	"tags=24%,"	"list=20%,"	signal=29%
GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	281	0.20518689	0.8596176	0.778	0.98620373	1	1727	"tags=22%,"	"list=18%,"	signal=26%
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	23	0.3167508	0.8600693	0.6613546	0.9862153	1	2250	"tags=26%,"	"list=23%,"	signal=34%
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	140	0.2036746	0.84973735	0.6659919	0.9865496	1	2799	"tags=29%,"	"list=29%,"	signal=40%
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	26	0.29578382	0.8501494	0.75595236	0.98668486	1	984	"tags=19%,"	"list=10%,"	signal=21%
GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	33	0.21423602	0.84640443	0.6608187	0.98699063	1	2275	"tags=27%,"	"list=24%,"	signal=36%
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II	30	0.22490491	0.8601985	0.6150713	0.98709744	1	2638	"tags=30%,"	"list=28%,"	signal=41%
GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY	235	0.21694793	0.84722084	0.7784431	0.98723394	1	2244	"tags=29%,"	"list=23%,"	signal=37%
GOBP_ERBB_SIGNALING_PATHWAY	59	0.22389276	0.8503454	0.6895238	0.9873833	1	2443	"tags=34%,"	"list=25%,"	signal=45%
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	16	0.30544856	0.8452699	0.71079427	0.98754543	1	2289	"tags=44%,"	"list=24%,"	signal=57%
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	112	0.22347116	0.84792054	0.7535642	0.98785895	1	2177	"tags=29%,"	"list=23%,"	signal=38%
GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION	47	0.2764336	0.8455733	0.6846154	0.98798937	1	1128	"tags=19%,"	"list=12%,"	signal=22%
GOBP_POSITIVE_REGULATION_OF_ATP_METABOLIC_PROCESS	19	0.29958335	0.8580141	0.65753424	0.9879898	1	3602	"tags=58%,"	"list=38%,"	signal=93%
GOBP_CELL_VOLUME_HOMEOSTASIS	18	0.31290072	0.8510337	0.6827309	0.988018	1	1114	"tags=22%,"	"list=12%,"	signal=25%
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	33	0.27757353	0.84642714	0.72073925	0.9881162	1	3005	"tags=48%,"	"list=31%,"	signal=70%
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	57	0.24014917	0.8472945	0.68845314	0.9882455	1	2430	"tags=33%,"	"list=25%,"	signal=44%
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	160	0.19374935	0.8504257	0.71142286	0.9883679	1	2799	"tags=27%,"	"list=29%,"	signal=37%
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	20	0.3104011	0.85113144	0.67701864	0.98896444	1	2430	"tags=40%,"	"list=25%,"	signal=53%
GOBP_CELLULAR_LIPID_METABOLIC_PROCESS	497	0.19708218	0.8514659	0.84765625	0.9892938	1	2094	"tags=24%,"	"list=22%,"	signal=29%
GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	45	0.3071154	0.85189676	0.6978131	0.98938555	1	2009	"tags=33%,"	"list=21%,"	signal=42%
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	63	0.2263627	0.85228604	0.7185741	0.98954207	1	1368	"tags=17%,"	"list=14%,"	signal=20%
GOBP_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS	40	0.27541092	0.85687596	0.68471956	0.9897502	1	2215	"tags=28%,"	"list=23%,"	signal=36%
GOBP_CHLORIDE_TRANSPORT	44	0.28676695	0.85243946	0.72988504	0.99039036	1	1121	"tags=23%,"	"list=12%,"	signal=26%
GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR	62	0.28246045	0.85603744	0.69539076	0.99082816	1	2371	"tags=35%,"	"list=25%,"	signal=47%
GOBP_GLYCOSPHINGOLIPID_METABOLIC_PROCESS	27	0.2742403	0.85367817	0.67469877	0.9908775	1	1469	"tags=22%,"	"list=15%,"	signal=26%
GOBP_FATTY_ACID_METABOLIC_PROCESS	177	0.22866578	0.855053	0.731286	0.9909876	1	2089	"tags=25%,"	"list=22%,"	signal=31%
GOBP_STEROID_BIOSYNTHETIC_PROCESS	86	0.23522551	0.85453063	0.72888017	0.9911278	1	1017	"tags=15%,"	"list=11%,"	signal=17%
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	34	0.24008948	0.85403836	0.66796875	0.99115795	1	2445	"tags=35%,"	"list=26%,"	signal=47%
GOBP_DEPHOSPHORYLATION	179	0.18983535	0.8529791	0.798	0.99143934	1	1527	"tags=16%,"	"list=16%,"	signal=18%
GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	23	0.29363742	0.8524682	0.666	0.9915231	1	1055	"tags=17%,"	"list=11%,"	signal=19%
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH	89	0.23566262	0.855296	0.7425743	0.9915716	1	2232	"tags=29%,"	"list=23%,"	signal=38%
GOBP_CARBOHYDRATE_HOMEOSTASIS	122	0.21991012	0.8408858	0.8038462	0.9917053	1	1653	"tags=18%,"	"list=17%,"	signal=22%
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	18	0.31946874	0.8411649	0.7033898	0.99220157	1	634	"tags=17%,"	"list=7%,"	signal=18%
GOBP_ANIMAL_ORGAN_FORMATION	31	0.30353752	0.8419064	0.7642105	0.9927806	1	2395	"tags=45%,"	"list=25%,"	signal=60%
GOBP_REGULATION_OF_GLUCOSE_IMPORT	27	0.27564976	0.8413824	0.68688846	0.99287844	1	1188	"tags=22%,"	"list=12%,"	signal=25%
GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS	76	0.21865019	0.8419362	0.7928994	0.9938973	1	2543	"tags=33%,"	"list=27%,"	signal=44%
GOBP_PEPTIDYL_CYSTEINE_MODIFICATION	28	0.28434277	0.83825237	0.7030303	0.9948763	1	528	"tags=11%,"	"list=6%,"	signal=11%
GOBP_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	62	0.25566277	0.8420009	0.748062	0.994931	1	1433	"tags=23%,"	"list=15%,"	signal=26%
GOBP_REGULATION_OF_BINDING	198	0.1862936	0.83774966	0.84647304	0.9949995	1	1988	"tags=21%,"	"list=21%,"	signal=26%
GOBP_FATTY_ACYL_COA_METABOLIC_PROCESS	24	0.27917406	0.8385602	0.7029126	0.99528563	1	2685	"tags=42%,"	"list=28%,"	signal=58%
GOBP_AEROBIC_RESPIRATION	126	0.19570868	0.83865505	0.63380283	0.99623615	1	1692	"tags=17%,"	"list=18%,"	signal=20%
GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	120	0.21876985	0.8362804	0.77663934	0.9964167	1	2741	"tags=29%,"	"list=29%,"	signal=40%
GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	23	0.29987058	0.83646876	0.7245119	0.99712783	1	66	"tags=9%,"	"list=1%,"	signal=9%
GOBP_GLUCAN_BIOSYNTHETIC_PROCESS	21	0.120599635	0.34159127	1	0.99996066	1	3735	"tags=38%,"	"list=39%,"	signal=62%
GOBP_ADHERENS_JUNCTION_ORGANIZATION	25	0.31281626	0.83422565	0.7028689	1	1	1034	"tags=20%,"	"list=11%,"	signal=22%
GOBP_GENE_SILENCING_BY_RNA	57	0.24821666	0.83362865	0.71588784	1	1	2628	"tags=40%,"	"list=27%,"	signal=55%
GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	52	0.21509026	0.8314319	0.7826962	1	1	1780	"tags=23%,"	"list=19%,"	signal=28%
GOBP_HOMOLOGOUS_CHROMOSOME_PAIRING_AT_MEIOSIS	21	0.3095171	0.8300569	0.6964286	1	1	317	"tags=14%,"	"list=3%,"	signal=15%
GOBP_RAC_PROTEIN_SIGNAL_TRANSDUCTION	20	0.2900494	0.8289465	0.7254509	1	1	2118	"tags=30%,"	"list=22%,"	signal=38%
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	135	0.18299702	0.8278122	0.6882845	1	1	1620	"tags=16%,"	"list=17%,"	signal=19%
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	264	0.17113207	0.82711905	0.8923395	1	1	2032	"tags=21%,"	"list=21%,"	signal=26%
GOBP_CEREBELLAR_CORTEX_DEVELOPMENT	30	0.29482985	0.8266619	0.706499	1	1	1483	"tags=30%,"	"list=15%,"	signal=35%
GOBP_MEMBRANE_BIOGENESIS	36	0.25948247	0.826367	0.74899596	1	1	1696	"tags=25%,"	"list=18%,"	signal=30%
GOBP_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION	16	0.33229354	0.82622945	0.72210526	1	1	1233	"tags=25%,"	"list=13%,"	signal=29%
GOBP_MATURE_B_CELL_DIFFERENTIATION	20	0.3007658	0.8260534	0.7085954	1	1	2517	"tags=40%,"	"list=26%,"	signal=54%
GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	27	0.28431016	0.8260405	0.68650794	1	1	1589	"tags=26%,"	"list=17%,"	signal=31%
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY	452	0.17963074	0.8242851	0.8912621	1	1	1873	"tags=21%,"	"list=20%,"	signal=25%
GOBP_PROTEIN_HOMOTETRAMERIZATION	32	0.2699679	0.8232043	0.7479839	1	1	2004	"tags=22%,"	"list=21%,"	signal=28%
GOBP_RESPONSE_TO_PROGESTERONE	22	0.28956738	0.8203895	0.75518674	1	1	1531	"tags=23%,"	"list=16%,"	signal=27%
GOBP_TELENCEPHALON_DEVELOPMENT	127	0.23536617	0.8195796	0.77045906	1	1	1656	"tags=24%,"	"list=17%,"	signal=29%
GOBP_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	16	0.29594553	0.8183027	0.7166324	1	1	1396	"tags=19%,"	"list=15%,"	signal=22%
GOBP_RESPONSE_TO_STARVATION	109	0.20817149	0.8181458	0.7526427	1	1	1787	"tags=19%,"	"list=19%,"	signal=23%
GOBP_PROTEIN_INSERTION_INTO_MEMBRANE	47	0.20903969	0.8169347	0.6923077	1	1	2346	"tags=23%,"	"list=24%,"	signal=31%
GOBP_VACUOLE_ORGANIZATION	122	0.19145179	0.8156345	0.777551	1	1	891	"tags=10%,"	"list=9%,"	signal=11%
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	79	0.23721714	0.81556815	0.8089669	1	1	1407	"tags=18%,"	"list=15%,"	signal=21%
GOBP_PLASMA_MEMBRANE_REPAIR	17	0.30963498	0.81534404	0.70883536	1	1	1696	"tags=29%,"	"list=18%,"	signal=36%
GOBP_REGULATION_OF_P38MAPK_CASCADE	25	0.28447205	0.8146316	0.7572614	1	1	2791	"tags=36%,"	"list=29%,"	signal=51%
GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	19	0.29081398	0.8141692	0.7413442	1	1	12	"tags=5%,"	"list=0%,"	signal=5%
GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT	26	0.31350958	0.8133969	0.7375	1	1	308	"tags=12%,"	"list=3%,"	signal=12%
GOBP_POSITIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	215	0.18487966	0.81306934	0.77002054	1	1	2248	"tags=22%,"	"list=23%,"	signal=29%
GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	43	0.26965222	0.81257355	0.83064514	1	1	511	"tags=12%,"	"list=5%,"	signal=12%
GOBP_PROTEIN_SUMOYLATION	28	0.22815406	0.8124418	0.70445347	1	1	1154	"tags=14%,"	"list=12%,"	signal=16%
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	39	0.2598609	0.8112238	0.7308448	1	1	1790	"tags=28%,"	"list=19%,"	signal=35%
GOBP_SKIN_EPIDERMIS_DEVELOPMENT	42	0.26933607	0.81064564	0.8080808	1	1	489	"tags=10%,"	"list=5%,"	signal=10%
GOBP_GLOMERULAR_EPITHELIUM_DEVELOPMENT	15	0.3018737	0.81016684	0.785567	1	1	644	"tags=20%,"	"list=7%,"	signal=21%
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	15	0.31624296	0.80998	0.7249509	1	1	308	"tags=13%,"	"list=3%,"	signal=14%
GOBP_TRANSITION_METAL_ION_TRANSPORT	50	0.24484299	0.8098872	0.77882797	1	1	1628	"tags=22%,"	"list=17%,"	signal=26%
GOBP_GLUCOSE_METABOLIC_PROCESS	96	0.1903387	0.809283	0.81395346	1	1	1780	"tags=19%,"	"list=19%,"	signal=23%
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	16	0.31335828	0.80888045	0.75049114	1	1	282	"tags=13%,"	"list=3%,"	signal=13%
GOBP_IRON_ION_TRANSPORT	27	0.2593432	0.80855256	0.7379576	1	1	2521	"tags=30%,"	"list=26%,"	signal=40%
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	21	0.2786484	0.8071823	0.75479746	1	1	1466	"tags=29%,"	"list=15%,"	signal=34%
GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT	199	0.18949401	0.8056614	0.8847737	1	1	1988	"tags=23%,"	"list=21%,"	signal=28%
GOBP_MALE_GAMETE_GENERATION	274	0.22029124	0.80491525	0.88461536	1	1	2238	"tags=26%,"	"list=23%,"	signal=32%
GOBP_ENDOCARDIAL_CUSHION_FORMATION	18	0.31926984	0.8046466	0.7657841	1	1	308	"tags=11%,"	"list=3%,"	signal=11%
GOBP_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS	19	0.2858401	0.8041361	0.7630522	1	1	1607	"tags=21%,"	"list=17%,"	signal=25%
GOBP_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	391	0.16583471	0.8029739	0.8292683	1	1	2456	"tags=24%,"	"list=26%,"	signal=30%
GOBP_CARBOXYLIC_ACID_TRANSPORT	141	0.24397606	0.8024829	0.8181818	1	1	1690	"tags=24%,"	"list=18%,"	signal=29%
GOBP_PROTEIN_LOCALIZATION_TO_CHROMATIN	25	0.296449	0.8022854	0.68662673	1	1	1228	"tags=20%,"	"list=13%,"	signal=23%
GOBP_DICARBOXYLIC_ACID_TRANSPORT	44	0.27657393	0.8016517	0.7626775	1	1	2654	"tags=45%,"	"list=28%,"	signal=63%
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION	90	0.18769959	0.8015416	0.8389121	1	1	2390	"tags=27%,"	"list=25%,"	signal=35%
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	16	0.29883197	0.80094266	0.7514563	1	1	402	"tags=13%,"	"list=4%,"	signal=13%
GOBP_RHYTHMIC_PROCESS	145	0.21478212	0.80064446	0.8996063	1	1	723	"tags=11%,"	"list=8%,"	signal=12%
GOBP_CELLULAR_RESPONSE_TO_VITAMIN	18	0.29912028	0.79919106	0.76524955	1	1	1017	"tags=17%,"	"list=11%,"	signal=19%
GOBP_ANION_TRANSPORT	229	0.22440805	0.7989027	0.88737863	1	1	1690	"tags=22%,"	"list=18%,"	signal=26%
GOBP_BONE_REMODELING	49	0.24187396	0.79885554	0.8542056	1	1	489	"tags=10%,"	"list=5%,"	signal=11%
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	19	0.2749786	0.7988364	0.71398747	1	1	1291	"tags=26%,"	"list=13%,"	signal=30%
GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION	30	0.22850022	0.7979467	0.7792969	1	1	3670	"tags=63%,"	"list=38%,"	signal=102%
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	21	0.29650465	0.797105	0.75102884	1	1	1801	"tags=24%,"	"list=19%,"	signal=29%
GOBP_NUCLEOBASE_METABOLIC_PROCESS	19	0.2817761	0.79593337	0.740519	1	1	1419	"tags=21%,"	"list=15%,"	signal=25%
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	17	0.32012427	0.7941177	0.75	1	1	1483	"tags=29%,"	"list=15%,"	signal=35%
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_HYPERTROPHY	17	0.31041372	0.79408	0.7439516	1	1	563	"tags=12%,"	"list=6%,"	signal=12%
GOBP_CERAMIDE_BIOSYNTHETIC_PROCESS	36	0.25435817	0.7940388	0.7920605	1	1	1149	"tags=22%,"	"list=12%,"	signal=25%
GOBP_PLATELET_DENSE_GRANULE_ORGANIZATION	16	0.28171068	0.7920645	0.7309322	1	1	2857	"tags=44%,"	"list=30%,"	signal=62%
GOBP_HISTONE_UBIQUITINATION	26	0.25471303	0.79165494	0.7137255	1	1	1824	"tags=23%,"	"list=19%,"	signal=28%
GOBP_HISTONE_DEACETYLATION	47	0.1925624	0.791347	0.7768763	1	1	429	"tags=6%,"	"list=4%,"	signal=7%
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	39	0.26587415	0.79072493	0.809901	1	1	2789	"tags=44%,"	"list=29%,"	signal=61%
GOBP_PROTEIN_TETRAMERIZATION	53	0.21796511	0.7906097	0.8151094	1	1	1653	"tags=19%,"	"list=17%,"	signal=23%
GOBP_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY	15	0.3063483	0.7897432	0.78811884	1	1	2177	"tags=40%,"	"list=23%,"	signal=52%
GOBP_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS	15	0.3310743	0.7892149	0.76346153	1	1	2468	"tags=33%,"	"list=26%,"	signal=45%
GOBP_PLASMA_MEMBRANE_ORGANIZATION	78	0.22144309	0.78878546	0.8869048	1	1	1696	"tags=21%,"	"list=18%,"	signal=25%
GOBP_POLYOL_METABOLIC_PROCESS	62	0.23288879	0.7885457	0.83367556	1	1	2871	"tags=44%,"	"list=30%,"	signal=62%
GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	30	0.23446932	0.7883381	0.7324219	1	1	1233	"tags=17%,"	"list=13%,"	signal=19%
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	61	0.2311902	0.78737545	0.8776824	1	1	2092	"tags=28%,"	"list=22%,"	signal=35%
GOBP_AMYLOID_BETA_METABOLIC_PROCESS	27	0.27071077	0.7863993	0.7293388	1	1	102	"tags=7%,"	"list=1%,"	signal=7%
GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION	17	0.29881915	0.78606075	0.72440946	1	1	1384	"tags=29%,"	"list=14%,"	signal=34%
GOBP_RESPONSE_TO_DIETARY_EXCESS	20	0.31463486	0.785686	0.79923517	1	1	1114	"tags=20%,"	"list=12%,"	signal=23%
GOBP_CEREBELLAR_CORTEX_MORPHOGENESIS	18	0.3126424	0.7851069	0.75365347	1	1	1483	"tags=39%,"	"list=15%,"	signal=46%
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	36	0.2628217	0.7849958	0.85132384	1	1	1578	"tags=22%,"	"list=16%,"	signal=27%
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	32	0.21306163	0.7848513	0.7805383	1	1	3078	"tags=38%,"	"list=32%,"	signal=55%
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	26	0.24665776	0.7844452	0.7912525	1	1	896	"tags=12%,"	"list=9%,"	signal=13%
GOBP_POSITIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	17	0.29834917	0.7837257	0.80457383	1	1	1222	"tags=24%,"	"list=13%,"	signal=27%
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS	22	0.20093325	0.78359807	0.757085	1	1	301	"tags=5%,"	"list=3%,"	signal=5%
GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY	29	0.2609545	0.78278154	0.7839506	1	1	1402	"tags=24%,"	"list=15%,"	signal=28%
GOBP_CRANIAL_NERVE_DEVELOPMENT	26	0.29667303	0.78212327	0.83265305	1	1	1555	"tags=23%,"	"list=16%,"	signal=27%
GOBP_CARBOHYDRATE_METABOLIC_PROCESS	299	0.18004061	0.78138196	0.9461698	1	1	2221	"tags=23%,"	"list=23%,"	signal=29%
GOBP_REGULATION_OF_GTPASE_ACTIVITY	154	0.19825017	0.7804803	0.84807694	1	1	826	"tags=9%,"	"list=9%,"	signal=10%
GOBP_INCLUSION_BODY_ASSEMBLY	16	0.3281256	0.7802066	0.7170213	1	1	2917	"tags=44%,"	"list=30%,"	signal=63%
GOBP_LIPID_LOCALIZATION	231	0.20729955	0.7802045	0.91477275	1	1	1973	"tags=23%,"	"list=21%,"	signal=28%
GOBP_REGULATION_OF_MRNA_PROCESSING	67	0.16856693	0.7796832	0.77272725	1	1	3304	"tags=31%,"	"list=34%,"	signal=48%
GOBP_OVULATION_CYCLE_PROCESS	24	0.3141141	0.7786956	0.79457366	1	1	616	"tags=17%,"	"list=6%,"	signal=18%
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	107	0.19637993	0.7759699	0.8455115	1	1	1843	"tags=18%,"	"list=19%,"	signal=22%
GOBP_NADH_METABOLIC_PROCESS	16	0.27677628	0.7753903	0.8161157	1	1	1078	"tags=19%,"	"list=11%,"	signal=21%
GOBP_AORTIC_VALVE_MORPHOGENESIS	16	0.33104208	0.77444774	0.7711864	1	1	189	"tags=13%,"	"list=2%,"	signal=13%
GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS	40	0.2393105	0.7730811	0.83233535	1	1	2398	"tags=30%,"	"list=25%,"	signal=40%
GOBP_METENCEPHALON_DEVELOPMENT	60	0.23771064	0.77255	0.8161157	1	1	1611	"tags=23%,"	"list=17%,"	signal=28%
GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	31	0.25963882	0.7715301	0.78571427	1	1	1222	"tags=16%,"	"list=13%,"	signal=18%
GOBP_ENDOTHELIUM_DEVELOPMENT	65	0.24042505	0.77129364	0.85862786	1	1	1483	"tags=22%,"	"list=15%,"	signal=25%
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL	49	0.24514945	0.771288	0.8307393	1	1	1651	"tags=24%,"	"list=17%,"	signal=29%
GOBP_BASEMENT_MEMBRANE_ORGANIZATION	15	0.3244104	0.770535	0.81285447	1	1	533	"tags=20%,"	"list=6%,"	signal=21%
GOBP_SEGMENTATION	62	0.24947584	0.77028084	0.88729507	1	1	2463	"tags=37%,"	"list=26%,"	signal=50%
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	58	0.20076308	0.77013195	0.7870564	1	1	1534	"tags=16%,"	"list=16%,"	signal=18%
GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	198	0.20182642	0.76881564	0.9419087	1	1	2244	"tags=29%,"	"list=23%,"	signal=37%
GOBP_NEUROEPITHELIAL_CELL_DIFFERENTIATION	20	0.29834998	0.76874834	0.7979798	1	1	1483	"tags=30%,"	"list=15%,"	signal=35%
GOBP_REGULATION_OF_CELLULAR_LOCALIZATION	450	0.16414337	0.7683656	0.9698795	1	1	1782	"tags=17%,"	"list=19%,"	signal=20%
GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING	43	0.25077268	0.76829356	0.8189655	1	1	400	"tags=12%,"	"list=4%,"	signal=12%
GOBP_CEREBRAL_CORTEX_DEVELOPMENT	54	0.22045606	0.7673939	0.85071576	1	1	2109	"tags=28%,"	"list=22%,"	signal=35%
GOBP_SCHWANN_CELL_DEVELOPMENT	16	0.28628778	0.7664291	0.7590361	1	1	2265	"tags=38%,"	"list=24%,"	signal=49%
GOBP_DNA_REPLICATION_DEPENDENT_CHROMATIN_ASSEMBLY	15	0.3712683	0.7662321	0.7288136	1	1	806	"tags=20%,"	"list=8%,"	signal=22%
GOBP_XENOBIOTIC_METABOLIC_PROCESS	43	0.26999295	0.7643695	0.84942085	1	1	2188	"tags=30%,"	"list=23%,"	signal=39%
GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I	21	0.2268752	0.7642587	0.7162427	1	1	3206	"tags=38%,"	"list=33%,"	signal=57%
GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS	16	0.25646567	0.7639519	0.8171206	1	1	1806	"tags=25%,"	"list=19%,"	signal=31%
GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	19	0.21250427	0.7637475	0.74418604	1	1	3078	"tags=37%,"	"list=32%,"	signal=54%
GOBP_POSITIVE_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT	97	0.2238843	0.76338303	0.9387352	1	1	2230	"tags=26%,"	"list=23%,"	signal=33%
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION	102	0.21591711	0.7628468	0.9204082	1	1	1931	"tags=25%,"	"list=20%,"	signal=32%
GOBP_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	26	0.23450276	0.7626569	0.76953125	1	1	1198	"tags=15%,"	"list=13%,"	signal=18%
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION	176	0.18427898	0.76236165	0.9400387	1	1	2519	"tags=26%,"	"list=26%,"	signal=35%
GOBP_IMMUNOGLOBULIN_PRODUCTION	72	0.20065677	0.7612703	0.8957529	1	1	2704	"tags=32%,"	"list=28%,"	signal=44%
